    0   1  2.606184183821
    0   1  2.606184183821
    0   1  2.606184183821
    0   1  2.606184183821
    0   1  2.607346543902
    0   1  2.607346543902
    0   1  2.607346543902
    0   1  2.607346543902
    0   0  3.000000000000
    0   0  3.000000000000
    0   0  3.000000666667
    0   0  3.000000666667
    0   0  3.030000000000
    0   0  3.030000000000
    0   0  4.242641158524
    0   0  4.242641158524
    0   0  4.242641158524
    0   0  4.242641158524
    0   0  4.262485659800
    0   0  4.262485659800
    0   0  4.263906659391
    0   0  4.263906659391
    0   0  4.263906659391
    0   0  4.263906659391
    0   0  4.265328123369
    0   0  4.265328123369
    0   1  4.978568468948
    0   1  4.978568468948
    0   1  4.978568468948
    0   1  4.978568468948
    0   1  4.979176237090
    0   1  4.979176237090
    0   1  4.979176237090
    0   1  4.979176237090
    0   1  4.979784734303
    0   1  4.979784734303
    0   1  4.979784734303
    0   1  4.979784734303
    0   1  4.980393960321
    0   1  4.980393960321
    0   1  4.980393960321
    0   1  4.980393960321
    0   1  5.014771779453
    0   1  5.014771779453
    0   1  5.014771779453
    0   1  5.014771779453
    0   1  5.016584096773
    0   1  5.016584096773
    0   1  5.016584096773
    0   1  5.016584096773
    0   0  5.212368367642
    0   0  5.212368367642
    0   0  5.212368367642
    0   0  5.212368367642
    0   0  5.214693087805
    0   0  5.214693087805
    0   0  5.214693087805
    0   0  5.214693087805
    1   0  2.606184183821
    1   0  2.606184183821
    1   0  2.606184183821
    1   0  2.606184183821
    1   0  2.607346543902
    1   0  2.607346543902
    1   0  2.607346543902
    1   0  2.607346543902
    1   1  3.000000000000
    1   1  3.000000000000
    1   1  3.000000666667
    1   1  3.000000666667
    1   1  3.030000000000
    1   1  3.030000000000
    1   1  4.242641158524
    1   1  4.242641158524
    1   1  4.242641158524
    1   1  4.242641158524
    1   1  4.262485659800
    1   1  4.262485659800
    1   1  4.263906659391
    1   1  4.263906659391
    1   1  4.263906659391
    1   1  4.263906659391
    1   1  4.265328123369
    1   1  4.265328123369
    1   0  4.978568468948
    1   0  4.978568468948
    1   0  4.978568468948
    1   0  4.978568468948
    1   0  4.979176237090
    1   0  4.979176237090
    1   0  4.979176237090
    1   0  4.979176237090
    1   0  4.979784734303
    1   0  4.979784734303
    1   0  4.979784734303
    1   0  4.979784734303
    1   0  4.980393960321
    1   0  4.980393960321
    1   0  4.980393960321
    1   0  4.980393960321
    1   0  5.014771779453
    1   0  5.014771779453
    1   0  5.014771779453
    1   0  5.014771779453
    1   0  5.016584096773
    1   0  5.016584096773
    1   0  5.016584096773
    1   0  5.016584096773
    1   1  5.212368367642
    1   1  5.212368367642
    1   1  5.212368367642
    1   1  5.212368367642
    1   1  5.214693087805
    1   1  5.214693087805
    1   1  5.214693087805
    1   1  5.214693087805
